DATAFLOW,REF_AREA,EDUCATION_LEV,MEASURE,EDUCATION_TYPE,INTENSITY,EDUCATION_FIELD,GRADE,FREQ,ORIGIN,DESTINATION,INST_TYPE_EDU,MOBILITY,UNIT_MEASURE,SEX,AGE,TIME_PERIOD,OBS_VALUE,REF_YEAR_AGES,ORIGIN_CRITERION,REPYEARSTART,REPYEAREND,OBS_STATUS,CONF_STATUS,COMMENT_OBS,DECIMALS,TIME_PER_COLLECT,UNIT_MULT
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),NOR,ISCED11_4,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2018,7180,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),NOR,ISCED11_4,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2017,6978,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),NOR,ISCED11_4,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2016,6873,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),NOR,ISCED11_4,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2015,6839,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),NOR,ISCED11_4,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2014,6284,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),NOR,ISCED11_4,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2013,4935,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),DNK,ISCED11_7,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2022,68916,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),DNK,ISCED11_7,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2021,69379,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),CHL,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2015,770170,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),CHL,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2014,756432,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),CHL,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2013,731552,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),DNK,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2022,9477,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),COL,ISCED11_4,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2020,12012,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),COL,ISCED11_4,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2019,11758,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),DNK,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2019,9313,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),DNK,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2018,9437,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),DNK,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2017,9656,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),DNK,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2016,9845,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),DNK,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2015,9939,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),DNK,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2014,9869,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),DNK,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2013,9628,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ROU,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2022,539588,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ROU,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2021,522579,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ROU,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2020,548722,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ROU,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2019,547283,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ROU,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2018,541922,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ROU,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2017,541295,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ROU,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2016,553553,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ROU,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2015,578177,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SVN,ISCED11_7,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2022,22282,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SVN,ISCED11_7,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2021,22753,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SVN,ISCED11_7,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2020,20827,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SVN,ISCED11_7,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2019,20988,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SVN,ISCED11_7,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2018,21517,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SVN,ISCED11_7,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2017,21864,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SVN,ISCED11_7,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2016,22013,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SVN,ISCED11_7,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2015,22594,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SVN,ISCED11_7,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2014,23483,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SVN,ISCED11_7,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2013,26040,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ESP,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2022,1630778,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ESP,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2021,1624175,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ESP,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2020,1751681,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ESP,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2019,1752110,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ESP,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2018,1769213,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ESP,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2017,1782423,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ESP,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2016,1810638,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ESP,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2015,1842383,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ESP,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2014,1886886,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ESP,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2013,1915000,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),BRA,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2022,9261356,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),BRA,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2021,9272232,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),BRA,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2020,9059953,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),BRA,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2019,9077330,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),BRA,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2018,9523696,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),BRA,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2017,9704007,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),BRA,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2016,9859624,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),BRA,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2015,9687129,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),BRA,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2014,9939166,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),BRA,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2013,9949583,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),HRV,ISCED11_1,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2022,149084,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),HRV,ISCED11_1,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2021,151652,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),HRV,ISCED11_1,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2020,156627,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),HRV,ISCED11_1,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2019,159336,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),HRV,ISCED11_1,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2018,161740,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),HRV,ISCED11_1,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2017,162955,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),HRV,ISCED11_1,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2016,162519,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),HRV,ISCED11_1,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2015,162355,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),HRV,ISCED11_1,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2014,160819,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SWE,ISCED11_4,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2022,30850.96920121,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SWE,ISCED11_4,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2021,30197.8178663935,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SWE,ISCED11_4,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2020,25623.353076495,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SWE,ISCED11_4,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2019,22367.152282487,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SWE,ISCED11_4,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2018,23604,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SWE,ISCED11_4,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2017,24361,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SWE,ISCED11_4,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2016,18307,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SWE,ISCED11_4,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2015,22468,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SWE,ISCED11_4,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2014,23673,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SWE,ISCED11_4,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2013,22696,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),AUS,ISCED11_4,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2022,358974,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),AUS,ISCED11_4,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2021,359615,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),AUS,ISCED11_4,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2020,331872,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),AUS,ISCED11_4,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2019,365047,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),AUS,ISCED11_4,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2018,270937,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),AUS,ISCED11_4,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2017,362525,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),AUS,ISCED11_4,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2016,440190,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),AUS,ISCED11_4,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2015,478990,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),AUS,ISCED11_4,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2014,257200,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),AUS,ISCED11_4,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2013,261628,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),EST,ISCED11_2,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2022,46760.5,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),EST,ISCED11_2,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2021,44522.7,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),EST,ISCED11_2,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2020,42754.583,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),EST,ISCED11_2,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2019,40829.665,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),EST,ISCED11_2,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2018,39280.333,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),EST,ISCED11_2,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2017,38366.666,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),EST,ISCED11_6,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2021,27459.898,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),FRA,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2019,2514000,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),FRA,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2018,2543279,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),EST,ISCED11_6,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2018,28718.582,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),EST,ISCED11_6,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2017,30002.665,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),EST,ISCED11_6,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2016,32799.166,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),EST,ISCED11_6,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2015,36299,,,,,A,,,0,,0
