DATAFLOW,REF_AREA,MEASURE,UNIT_MEASURE,SEX,AGE,TIME_HORIZ,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,DECIMALS
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CZE,POP,PS,_T,Y30T34,H,2010,911691,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CZE,POP,PS,_T,Y30T34,H,2011,865981,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CZE,POP,PS,_T,Y30T34,H,2012,829982,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CZE,POP,PS,_T,Y30T34,H,2013,794637,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CZE,POP,PS,_T,Y30T34,H,2014,762915,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CZE,POP,PS,_T,Y30T34,H,2015,742464,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CZE,POP,PS,_T,Y30T34,H,2016,733351,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CZE,POP,PS,_T,Y30T34,H,2017,726977,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CZE,POP,PS,_T,Y30T34,H,2018,724491,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CZE,POP,PS,_T,Y30T34,H,2019,723437,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CZE,POP,PS,_T,Y30T34,H,2020,720754,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CZE,POP,PS,_T,Y30T34,H,2021,683641,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CZE,POP,PS,_T,Y30T34,H,2022,703698,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IDN,POP,PS,_T,Y35T39,H,2010,18819300,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IDN,POP,PS,_T,Y35T39,H,2011,19086518,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IDN,POP,PS,_T,Y35T39,H,2012,19296278,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IDN,POP,PS,_T,Y35T39,H,2013,19482760,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IDN,POP,PS,_T,Y35T39,H,2014,19696538,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IDN,POP,PS,_T,Y35T39,H,2015,19759700,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IDN,POP,PS,_T,Y35T39,H,2016,19986700,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IDN,POP,PS,_T,Y35T39,H,2017,20214300,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IDN,POP,PS,_T,Y35T39,H,2018,20436500,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IDN,POP,PS,_T,Y35T39,H,2019,20631100,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IDN,POP,PS,_T,Y35T39,H,2020,20783200,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IDN,POP,PS,_T,Y35T39,H,2021,20889000,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IDN,POP,PS,_T,Y35T39,H,2022,20957900,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ROU,POP,PS,_T,Y65T69,H,2010,895502,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ROU,POP,PS,_T,Y65T69,H,2011,890736,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ROU,POP,PS,_T,Y65T69,H,2012,898665,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ROU,POP,PS,_T,Y65T69,H,2013,929540,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ROU,POP,PS,_T,Y65T69,H,2014,986316,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ROU,POP,PS,_T,Y65T69,H,2015,1062775,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ROU,POP,PS,_T,Y65T69,H,2016,1123790,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ROU,POP,PS,_T,Y65T69,H,2017,1165544,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ROU,POP,PS,_T,Y65T69,H,2018,1197125,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ROU,POP,PS,_T,Y65T69,H,2019,1204643,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ROU,POP,PS,_T,Y65T69,H,2020,1207855,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ROU,POP,PS,_T,Y65T69,H,2021,1214307,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ROU,POP,PS,_T,Y65T69,H,2022,1280437,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ITA,POP,PS,_T,Y80T84,H,2010,1903389,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ITA,POP,PS,_T,Y80T84,H,2011,1947342,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ITA,POP,PS,_T,Y80T84,H,2012,1972459,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ITA,POP,PS,_T,Y80T84,H,2013,1996092,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ITA,POP,PS,_T,Y80T84,H,2014,2027120,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ITA,POP,PS,_T,Y80T84,H,2015,2047214,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ITA,POP,PS,_T,Y80T84,H,2016,2057096,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ITA,POP,PS,_T,Y80T84,H,2017,2081306,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ITA,POP,PS,_T,Y80T84,H,2018,2130825,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ITA,POP,PS,_T,Y80T84,H,2019,2197125,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ITA,POP,PS,_T,Y80T84,H,2020,2254750,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ITA,POP,PS,_T,Y80T84,H,2021,2280943,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ITA,POP,PS,_T,Y80T84,H,2022,2271975,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),LVA,POP,PS,_T,Y70T74,H,2010,108439,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),LVA,POP,PS,_T,Y70T74,H,2011,109891,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),LVA,POP,PS,_T,Y70T74,H,2012,109316,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),LVA,POP,PS,_T,Y70T74,H,2013,105931,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),LVA,POP,PS,_T,Y70T74,H,2014,100856,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),LVA,POP,PS,_T,Y70T74,H,2015,94948,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),LVA,POP,PS,_T,Y70T74,H,2016,89057,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),LVA,POP,PS,_T,Y70T74,H,2017,85486,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),LVA,POP,PS,_T,Y70T74,H,2018,85483,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),LVA,POP,PS,_T,Y70T74,H,2019,88302,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),LVA,POP,PS,_T,Y70T74,H,2020,92082,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),LVA,POP,PS,_T,Y70T74,H,2021,94904,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),LVA,POP,PS,_T,Y70T74,H,2022,96623,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SVK,POP,PS,_T,Y_GE85,H,2010,60046,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SVK,POP,PS,_T,Y_GE85,H,2011,61109.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SVK,POP,PS,_T,Y_GE85,H,2012,63586.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SVK,POP,PS,_T,Y_GE85,H,2013,66284,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SVK,POP,PS,_T,Y_GE85,H,2014,69158,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SVK,POP,PS,_T,Y_GE85,H,2015,72089.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SVK,POP,PS,_T,Y_GE85,H,2016,74946.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SVK,POP,PS,_T,Y_GE85,H,2017,77756,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SVK,POP,PS,_T,Y_GE85,H,2018,80136,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SVK,POP,PS,_T,Y_GE85,H,2019,82391.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SVK,POP,PS,_T,Y_GE85,H,2020,84328.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SVK,POP,PS,_T,Y_GE85,H,2021,79794.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SVK,POP,PS,_T,Y_GE85,H,2022,79120,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CAN,POP,PS,_T,Y35T39,H,2010,2282303,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CAN,POP,PS,_T,Y35T39,H,2011,2272425,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CAN,POP,PS,_T,Y35T39,H,2012,2291997,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CAN,POP,PS,_T,Y35T39,H,2013,2317467,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CAN,POP,PS,_T,Y35T39,H,2014,2349272,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CAN,POP,PS,_T,Y35T39,H,2015,2371229,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CAN,POP,PS,_T,Y35T39,H,2016,2410025,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CAN,POP,PS,_T,Y35T39,H,2017,2455926,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CAN,POP,PS,_T,Y35T39,H,2018,2517339,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CAN,POP,PS,_T,Y35T39,H,2019,2581046,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CAN,POP,PS,_T,Y35T39,H,2020,2629217,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CAN,POP,PS,_T,Y35T39,H,2021,2662756,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CAN,POP,PS,_T,Y35T39,H,2022,2718849,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NZL,POP,PS,_T,Y_GE65,H,2010,563460,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NZL,POP,PS,_T,Y_GE65,H,2011,580070,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NZL,POP,PS,_T,Y_GE65,H,2012,602990,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NZL,POP,PS,_T,Y_GE65,H,2013,625960,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NZL,POP,PS,_T,Y_GE65,H,2014,648540,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NZL,POP,PS,_T,Y_GE65,H,2015,670250,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NZL,POP,PS,_T,Y_GE65,H,2016,691940,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NZL,POP,PS,_T,Y_GE65,H,2017,713860,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NZL,POP,PS,_T,Y_GE65,H,2018,734980,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NZL,POP,PS,_T,Y_GE65,H,2019,759860,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NZL,POP,PS,_T,Y_GE65,H,2020,791850,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NZL,POP,PS,_T,Y_GE65,H,2021,817460,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NZL,POP,PS,_T,Y_GE65,H,2022,840170,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y65T69,H,2010,1371796,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y65T69,H,2011,1409677,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y65T69,H,2012,1537157,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y65T69,H,2013,1701745,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y65T69,H,2014,1879950,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y65T69,H,2015,2065618,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y65T69,H,2016,2217021,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y65T69,H,2017,2312737,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y65T69,H,2018,2382755,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y65T69,H,2019,2437075,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y65T69,H,2020,2487083,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y65T69,H,2021,2509175,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y65T69,H,2022,2502891,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),MLT,POP,PS,_T,Y5T9,H,2010,19745,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),MLT,POP,PS,_T,Y5T9,H,2011,19443,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),MLT,POP,PS,_T,Y5T9,H,2012,19423,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),MLT,POP,PS,_T,Y5T9,H,2013,19651,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),MLT,POP,PS,_T,Y5T9,H,2014,20217,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),MLT,POP,PS,_T,Y5T9,H,2015,20848,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),MLT,POP,PS,_T,Y5T9,H,2016,21467,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),MLT,POP,PS,_T,Y5T9,H,2017,22153,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),MLT,POP,PS,_T,Y5T9,H,2018,22644,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),MLT,POP,PS,_T,Y5T9,H,2019,23072,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),MLT,POP,PS,_T,Y5T9,H,2020,23564,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),MLT,POP,PS,_T,Y5T9,H,2021,23954,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),MLT,POP,PS,_T,Y5T9,H,2022,24189,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),PRT,POP,PS,_T,Y30T34,H,2010,794463,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),PRT,POP,PS,_T,Y30T34,H,2011,764925.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),PRT,POP,PS,_T,Y30T34,H,2012,731291.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),PRT,POP,PS,_T,Y30T34,H,2013,701420.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),PRT,POP,PS,_T,Y30T34,H,2014,676656.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),PRT,POP,PS,_T,Y30T34,H,2015,651226.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),PRT,POP,PS,_T,Y30T34,H,2016,624963.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),PRT,POP,PS,_T,Y30T34,H,2017,601094.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),PRT,POP,PS,_T,Y30T34,H,2018,581607.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),PRT,POP,PS,_T,Y30T34,H,2019,568488,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),PRT,POP,PS,_T,Y30T34,H,2020,561998.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),PRT,POP,PS,_T,Y30T34,H,2021,562600,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),PRT,POP,PS,_T,Y30T34,H,2022,568133.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),RUS,POP,PS,_T,Y15T19,H,2010,8366492,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),RUS,POP,PS,_T,Y15T19,H,2011,7934453,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),RUS,POP,PS,_T,Y15T19,H,2012,7391864,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),RUS,POP,PS,_T,Y15T19,H,2013,7053780,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),RUS,POP,PS,_T,Y15T19,H,2014,6841944,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),RUS,POP,PS,_T,Y15T19,H,2015,6779917,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),RUS,POP,PS,_T,Y15T19,H,2016,6710437,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),RUS,POP,PS,_T,Y15T19,H,2017,6752962,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),RUS,POP,PS,_T,Y15T19,H,2018,6881639,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),RUS,POP,PS,_T,Y15T19,H,2019,7054334,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),RUS,POP,PS,_T,Y15T19,H,2020,7216660,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),RUS,POP,PS,_T,Y15T19,H,2021,7352655,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),RUS,POP,PS,_T,Y15T19,H,2022,7532227,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BEL,POP,PS,_T,Y20T24,H,2010,669325,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BEL,POP,PS,_T,Y20T24,H,2011,683663,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BEL,POP,PS,_T,Y20T24,H,2012,693530,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BEL,POP,PS,_T,Y20T24,H,2013,697705,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BEL,POP,PS,_T,Y20T24,H,2014,695406,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BEL,POP,PS,_T,Y20T24,H,2015,689072,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BEL,POP,PS,_T,Y20T24,H,2016,680976,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BEL,POP,PS,_T,Y20T24,H,2017,673847,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BEL,POP,PS,_T,Y20T24,H,2018,668913,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BEL,POP,PS,_T,Y20T24,H,2019,667596,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BEL,POP,PS,_T,Y20T24,H,2020,668616,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BEL,POP,PS,_T,Y20T24,H,2021,670738,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BEL,POP,PS,_T,Y20T24,H,2022,675071,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),GRC,POP,PS,_T,Y55T59,H,2010,665330,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),GRC,POP,PS,_T,Y55T59,H,2011,675375,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),GRC,POP,PS,_T,Y55T59,H,2012,682946,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),GRC,POP,PS,_T,Y55T59,H,2013,691508,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),GRC,POP,PS,_T,Y55T59,H,2014,702417,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),GRC,POP,PS,_T,Y55T59,H,2015,709981.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),GRC,POP,PS,_T,Y55T59,H,2016,713711,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),GRC,POP,PS,_T,Y55T59,H,2017,717273,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),GRC,POP,PS,_T,Y55T59,H,2018,719011,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),GRC,POP,PS,_T,Y55T59,H,2019,718117,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),GRC,POP,PS,_T,Y55T59,H,2020,718959,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),GRC,POP,PS,_T,Y55T59,H,2021,729244,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),GRC,POP,PS,_T,Y55T59,H,2022,752304,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SVN,POP,PS,_T,_T,H,2010,2049261,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SVN,POP,PS,_T,_T,H,2011,2052496,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SVN,POP,PS,_T,_T,H,2012,2056262,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SVN,POP,PS,_T,_T,H,2013,2059114,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SVN,POP,PS,_T,_T,H,2014,2061623,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SVN,POP,PS,_T,_T,H,2015,2063077,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SVN,POP,PS,_T,_T,H,2016,2064241,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SVN,POP,PS,_T,_T,H,2017,2066161,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SVN,POP,PS,_T,_T,H,2018,2070050,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SVN,POP,PS,_T,_T,H,2019,2089310,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SVN,POP,PS,_T,_T,H,2020,2100126,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SVN,POP,PS,_T,_T,H,2021,2107007,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SVN,POP,PS,_T,_T,H,2022,2108732,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y55T59,H,2010,2866232,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y55T59,H,2011,2904478,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y55T59,H,2012,2926281,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y55T59,H,2013,2936054,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y55T59,H,2014,2926096,A,0,0
