DATAFLOW,LOCATION,VARIABLE,SCENARIO,FREQUENCY,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MEASURE,UNIT_MULT,BASE_PER
OECD:DF_EO114_LTB(1.0),CAN,GDP,S0,A,2038,5118940000000,A,,,
OECD:DF_EO114_LTB(1.0),CAN,GDP,S1,A,2038,5027983000000,A,,,
OECD:DF_EO114_LTB(1.0),CZE,GDP,S0,A,2038,12883050000000,A,,,
OECD:DF_EO114_LTB(1.0),CZE,GDP,S1,A,2038,12775940000000,A,,,
OECD:DF_EO114_LTB(1.0),DNK,GDP,S0,A,2038,4540512000000,A,,,
OECD:DF_EO114_LTB(1.0),DNK,GDP,S1,A,2038,4487965000000,A,,,
OECD:DF_EO114_LTB(1.0),FIN,GDP,S0,A,2038,454912700000,A,,,
OECD:DF_EO114_LTB(1.0),FIN,GDP,S1,A,2038,453457100000,A,,,
OECD:DF_EO114_LTB(1.0),FRA,GDP,S0,A,2038,4508811000000,A,,,
OECD:DF_EO114_LTB(1.0),FRA,GDP,S1,A,2038,4483891000000,A,,,
OECD:DF_EO114_LTB(1.0),DEU,GDP,S0,A,2038,6378766000000,A,,,
OECD:DF_EO114_LTB(1.0),DEU,GDP,S1,A,2038,6316658000000,A,,,
OECD:DF_EO114_LTB(1.0),GRC,GDP,S0,A,2038,398789500000,A,,,
OECD:DF_EO114_LTB(1.0),GRC,GDP,S1,A,2038,390729000000,A,,,
OECD:DF_EO114_LTB(1.0),HUN,GDP,S0,A,2038,165797800000000,A,,,
OECD:DF_EO114_LTB(1.0),HUN,GDP,S1,A,2038,162356200000000,A,,,
OECD:DF_EO114_LTB(1.0),ISL,GDP,S0,A,2038,9225172000000,A,,,
OECD:DF_EO114_LTB(1.0),ISL,GDP,S1,A,2038,9167185000000,A,,,
OECD:DF_EO114_LTB(1.0),IRL,GDP,S0,A,2038,957969900000,A,,,
OECD:DF_EO114_LTB(1.0),IRL,GDP,S1,A,2038,947500900000,A,,,
OECD:DF_EO114_LTB(1.0),ITA,GDP,S0,A,2038,3246570000000,A,,,
OECD:DF_EO114_LTB(1.0),ITA,GDP,S1,A,2038,3223488000000,A,,,
OECD:DF_EO114_LTB(1.0),JPN,GDP,S0,A,2038,924848200000000,A,,,
OECD:DF_EO114_LTB(1.0),JPN,GDP,S1,A,2038,912526800000000,A,,,
OECD:DF_EO114_LTB(1.0),KOR,GDP,S0,A,2038,3928414000000000,A,,,
OECD:DF_EO114_LTB(1.0),KOR,GDP,S1,A,2038,3915496000000000,A,,,
OECD:DF_EO114_LTB(1.0),LUX,GDP,S0,A,2038,163826800000,A,,,
OECD:DF_EO114_LTB(1.0),LUX,GDP,S1,A,2038,159501200000,A,,,
OECD:DF_EO114_LTB(1.0),MEX,GDP,S0,A,2038,74725210000000,A,,,
OECD:DF_EO114_LTB(1.0),MEX,GDP,S1,A,2038,72891530000000,A,,,
OECD:DF_EO114_LTB(1.0),NLD,GDP,S0,A,2038,1704284000000,A,,,
OECD:DF_EO114_LTB(1.0),NLD,GDP,S1,A,2038,1676304000000,A,,,
OECD:DF_EO114_LTB(1.0),NZL,GDP,S0,A,2038,785985200000,A,,,
OECD:DF_EO114_LTB(1.0),NZL,GDP,S1,A,2038,783460800000,A,,,
OECD:DF_EO114_LTB(1.0),NOR,GDP,S0,A,2038,8831667000000,A,,,
OECD:DF_EO114_LTB(1.0),NOR,GDP,S1,A,2038,8007121000000,A,,,
OECD:DF_EO114_LTB(1.0),POL,GDP,S0,A,2038,7101664000000,A,,,
OECD:DF_EO114_LTB(1.0),POL,GDP,S1,A,2038,7002536000000,A,,,
OECD:DF_EO114_LTB(1.0),PRT,GDP,S0,A,2038,458547700000,A,,,
OECD:DF_EO114_LTB(1.0),PRT,GDP,S1,A,2038,455396100000,A,,,
OECD:DF_EO114_LTB(1.0),SVK,GDP,S0,A,2038,216278500000,A,,,
OECD:DF_EO114_LTB(1.0),SVK,GDP,S1,A,2038,214878400000,A,,,
OECD:DF_EO114_LTB(1.0),ESP,GDP,S0,A,2038,2372053000000,A,,,
OECD:DF_EO114_LTB(1.0),ESP,GDP,S1,A,2038,2353775000000,A,,,
OECD:DF_EO114_LTB(1.0),SWE,GDP,S0,A,2038,11760600000000,A,,,
OECD:DF_EO114_LTB(1.0),SWE,GDP,S1,A,2038,11752370000000,A,,,
OECD:DF_EO114_LTB(1.0),CHE,GDP,S0,A,2038,1254221000000,A,,,
OECD:DF_EO114_LTB(1.0),CHE,GDP,S1,A,2038,1243519000000,A,,,
OECD:DF_EO114_LTB(1.0),TUR,GDP,S0,A,2038,166886900000000,A,,,
OECD:DF_EO114_LTB(1.0),TUR,GDP,S1,A,2038,162525100000000,A,,,
OECD:DF_EO114_LTB(1.0),GBR,GDP,S0,A,2038,4662342000000,A,,,
OECD:DF_EO114_LTB(1.0),GBR,GDP,S1,A,2038,4632757000000,A,,,
OECD:DF_EO114_LTB(1.0),USA,GDP,S0,A,2038,47550110000000,A,,,
OECD:DF_EO114_LTB(1.0),USA,GDP,S1,A,2038,46954860000000,A,,,
OECD:DF_EO114_LTB(1.0),G7M,GDP,S0,A,2038,85245720000000,A,,,
OECD:DF_EO114_LTB(1.0),G7M,GDP,S1,A,2038,84282030000000,A,,,
OECD:DF_EO114_LTB(1.0),ARG,GDP,S0,A,2038,2093395000000000,A,,,
OECD:DF_EO114_LTB(1.0),ARG,GDP,S1,A,2038,1979022000000000,A,,,
OECD:DF_EO114_LTB(1.0),BRA,GDP,S0,A,2038,25209650000000,A,,,
OECD:DF_EO114_LTB(1.0),BRA,GDP,S1,A,2038,24682400000000,A,,,
OECD:DF_EO114_LTB(1.0),BGR,GDP,S0,A,2038,381126300000,A,,,
OECD:DF_EO114_LTB(1.0),BGR,GDP,S1,A,2038,375187100000,A,,,
OECD:DF_EO114_LTB(1.0),CHL,GDP,S0,A,2038,613363400000000,A,,,
OECD:DF_EO114_LTB(1.0),CHL,GDP,S1,A,2038,606598900000000,A,,,
OECD:DF_EO114_LTB(1.0),CHN,GDP,S0,A,2038,306094800000000,A,,,
OECD:DF_EO114_LTB(1.0),CHN,GDP,S1,A,2038,299158200000000,A,,,
OECD:DF_EO114_LTB(1.0),COL,GDP,S0,A,2038,4004616000000000,A,,,
OECD:DF_EO114_LTB(1.0),COL,GDP,S1,A,2038,3816878000000000,A,,,
OECD:DF_EO114_LTB(1.0),CRI,GDP,S0,A,2038,116270800000000,A,,,
OECD:DF_EO114_LTB(1.0),CRI,GDP,S1,A,2038,115691800000000,A,,,
OECD:DF_EO114_LTB(1.0),HRV,GDP,S0,A,2038,145895600000,A,,,
OECD:DF_EO114_LTB(1.0),HRV,GDP,S1,A,2038,143984400000,A,,,
OECD:DF_EO114_LTB(1.0),EST,GDP,S0,A,2038,73886270000,A,,,
OECD:DF_EO114_LTB(1.0),EST,GDP,S1,A,2038,72470810000,A,,,
OECD:DF_EO114_LTB(1.0),IND,GDP,S0,A,2038,1147088000000000,A,,,
OECD:DF_EO114_LTB(1.0),IND,GDP,S1,A,2038,1108850000000000,A,,,
OECD:DF_EO114_LTB(1.0),IDN,GDP,S0,A,2038,58909700000000000,A,,,
OECD:DF_EO114_LTB(1.0),IDN,GDP,S1,A,2038,57053430000000000,A,,,
OECD:DF_EO114_LTB(1.0),ISR,GDP,S0,A,2038,4099259000000,A,,,
OECD:DF_EO114_LTB(1.0),ISR,GDP,S1,A,2038,4087234000000,A,,,
OECD:DF_EO114_LTB(1.0),LVA,GDP,S0,A,2038,69561320000,A,,,
OECD:DF_EO114_LTB(1.0),LVA,GDP,S1,A,2038,68500420000,A,,,
OECD:DF_EO114_LTB(1.0),LTU,GDP,S0,A,2038,126768600000,A,,,
OECD:DF_EO114_LTB(1.0),LTU,GDP,S1,A,2038,125791200000,A,,,
OECD:DF_EO114_LTB(1.0),ROU,GDP,S0,A,2038,3311892000000,A,,,
OECD:DF_EO114_LTB(1.0),ROU,GDP,S1,A,2038,3253594000000,A,,,
OECD:DF_EO114_LTB(1.0),SVN,GDP,S0,A,2038,117771200000,A,,,
OECD:DF_EO114_LTB(1.0),SVN,GDP,S1,A,2038,116712200000,A,,,
OECD:DF_EO114_LTB(1.0),ZAF,GDP,S0,A,2038,18206990000000,A,,,
OECD:DF_EO114_LTB(1.0),ZAF,GDP,S1,A,2038,17302440000000,A,,,
OECD:DF_EO114_LTB(1.0),G20,GDP,S0,A,2038,341444800000000,A,,,
OECD:DF_EO114_LTB(1.0),G20,GDP,S1,A,2038,330314300000000,A,,,
OECD:DF_EO114_LTB(1.0),EA17,GDP,S0,A,2038,23029530000000,A,,,
OECD:DF_EO114_LTB(1.0),EA17,GDP,S1,A,2038,22827280000000,A,,,
OECD:DF_EO114_LTB(1.0),OECD,GDP,S0,A,2038,159674000000000,A,,,
OECD:DF_EO114_LTB(1.0),OECD,GDP,S1,A,2038,157469500000000,A,,,
OECD:DF_EO114_LTB(1.0),G20ADV,GDP,S0,A,2038,93514530000000,A,,,
OECD:DF_EO114_LTB(1.0),G20ADV,GDP,S1,A,2038,92467900000000,A,,,
OECD:DF_EO114_LTB(1.0),G20EME,GDP,S0,A,2038,272143000000000,A,,,
OECD:DF_EO114_LTB(1.0),G20EME,GDP,S1,A,2038,260116600000000,A,,,
OECD:DF_EO114_LTB(1.0),OECDG20,GDP,S0,A,2038,368156300000000,A,,,
OECD:DF_EO114_LTB(1.0),OECDG20,GDP,S1,A,2038,356721400000000,A,,,
OECD:DF_EO114_LTB(1.0),AUS,GDP,S0,A,2049,9546822000000,A,,,
OECD:DF_EO114_LTB(1.0),AUS,GDP,S1,A,2049,9110245000000,A,,,
OECD:DF_EO114_LTB(1.0),AUT,GDP,S0,A,2049,1173702000000,A,,,
OECD:DF_EO114_LTB(1.0),AUT,GDP,S1,A,2049,1157045000000,A,,,
OECD:DF_EO114_LTB(1.0),BEL,GDP,S0,A,2049,1410878000000,A,,,
OECD:DF_EO114_LTB(1.0),BEL,GDP,S1,A,2049,1378734000000,A,,,
OECD:DF_EO114_LTB(1.0),CAN,GDP,S0,A,2049,7895343000000,A,,,
OECD:DF_EO114_LTB(1.0),CAN,GDP,S1,A,2049,7560247000000,A,,,
OECD:DF_EO114_LTB(1.0),CZE,GDP,S0,A,2049,18844750000000,A,,,
OECD:DF_EO114_LTB(1.0),CZE,GDP,S1,A,2049,18386860000000,A,,,
OECD:DF_EO114_LTB(1.0),DNK,GDP,S0,A,2049,6492650000000,A,,,
OECD:DF_EO114_LTB(1.0),DNK,GDP,S1,A,2049,6309530000000,A,,,
OECD:DF_EO114_LTB(1.0),FIN,GDP,S0,A,2049,651424500000,A,,,
OECD:DF_EO114_LTB(1.0),FIN,GDP,S1,A,2049,645326400000,A,,,
OECD:DF_EO114_LTB(1.0),FRA,GDP,S0,A,2049,6371712000000,A,,,
OECD:DF_EO114_LTB(1.0),FRA,GDP,S1,A,2049,6279704000000,A,,,
OECD:DF_EO114_LTB(1.0),DEU,GDP,S0,A,2049,9209104000000,A,,,
OECD:DF_EO114_LTB(1.0),DEU,GDP,S1,A,2049,8978683000000,A,,,
OECD:DF_EO114_LTB(1.0),GRC,GDP,S0,A,2049,553174000000,A,,,
OECD:DF_EO114_LTB(1.0),GRC,GDP,S1,A,2049,525674000000,A,,,
OECD:DF_EO114_LTB(1.0),HUN,GDP,S0,A,2049,272230100000000,A,,,
OECD:DF_EO114_LTB(1.0),HUN,GDP,S1,A,2049,258459200000000,A,,,
OECD:DF_EO114_LTB(1.0),ISL,GDP,S0,A,2049,15738880000000,A,,,
OECD:DF_EO114_LTB(1.0),ISL,GDP,S1,A,2049,15501410000000,A,,,
OECD:DF_EO114_LTB(1.0),IRL,GDP,S0,A,2049,1351270000000,A,,,
OECD:DF_EO114_LTB(1.0),IRL,GDP,S1,A,2049,1314884000000,A,,,
OECD:DF_EO114_LTB(1.0),ITA,GDP,S0,A,2049,4627561000000,A,,,
OECD:DF_EO114_LTB(1.0),ITA,GDP,S1,A,2049,4549302000000,A,,,
OECD:DF_EO114_LTB(1.0),JPN,GDP,S0,A,2049,1298012000000000,A,,,
OECD:DF_EO114_LTB(1.0),JPN,GDP,S1,A,2049,1253569000000000,A,,,
OECD:DF_EO114_LTB(1.0),KOR,GDP,S0,A,2049,5376172000000000,A,,,
OECD:DF_EO114_LTB(1.0),KOR,GDP,S1,A,2049,5328671000000000,A,,,
OECD:DF_EO114_LTB(1.0),LUX,GDP,S0,A,2049,236995500000,A,,,
OECD:DF_EO114_LTB(1.0),LUX,GDP,S1,A,2049,222305500000,A,,,
OECD:DF_EO114_LTB(1.0),MEX,GDP,S0,A,2049,141055300000000,A,,,
OECD:DF_EO114_LTB(1.0),MEX,GDP,S1,A,2049,132286600000000,A,,,
OECD:DF_EO114_LTB(1.0),NLD,GDP,S0,A,2049,2493984000000,A,,,
OECD:DF_EO114_LTB(1.0),NLD,GDP,S1,A,2049,2392756000000,A,,,
OECD:DF_EO114_LTB(1.0),NZL,GDP,S0,A,2049,1249957000000,A,,,
OECD:DF_EO114_LTB(1.0),NZL,GDP,S1,A,2049,1239587000000,A,,,
OECD:DF_EO114_LTB(1.0),NOR,GDP,S0,A,2049,13056250000000,A,,,
OECD:DF_EO114_LTB(1.0),NOR,GDP,S1,A,2049,10853410000000,A,,,
OECD:DF_EO114_LTB(1.0),POL,GDP,S0,A,2049,10366450000000,A,,,
OECD:DF_EO114_LTB(1.0),POL,GDP,S1,A,2049,9969847000000,A,,,
OECD:DF_EO114_LTB(1.0),PRT,GDP,S0,A,2049,651100600000,A,,,
OECD:DF_EO114_LTB(1.0),PRT,GDP,S1,A,2049,639087400000,A,,,
OECD:DF_EO114_LTB(1.0),SVK,GDP,S0,A,2049,298115500000,A,,,
OECD:DF_EO114_LTB(1.0),SVK,GDP,S1,A,2049,292760600000,A,,,
OECD:DF_EO114_LTB(1.0),ESP,GDP,S0,A,2049,3313591000000,A,,,
OECD:DF_EO114_LTB(1.0),ESP,GDP,S1,A,2049,3248980000000,A,,,
OECD:DF_EO114_LTB(1.0),SWE,GDP,S0,A,2049,18295760000000,A,,,
OECD:DF_EO114_LTB(1.0),SWE,GDP,S1,A,2049,18242040000000,A,,,
OECD:DF_EO114_LTB(1.0),CHE,GDP,S0,A,2049,1777618000000,A,,,
OECD:DF_EO114_LTB(1.0),CHE,GDP,S1,A,2049,1736331000000,A,,,
OECD:DF_EO114_LTB(1.0),TUR,GDP,S0,A,2049,369931600000000,A,,,
OECD:DF_EO114_LTB(1.0),TUR,GDP,S1,A,2049,345843200000000,A,,,
OECD:DF_EO114_LTB(1.0),GBR,GDP,S0,A,2049,7019367000000,A,,,
OECD:DF_EO114_LTB(1.0),GBR,GDP,S1,A,2049,6912488000000,A,,,
OECD:DF_EO114_LTB(1.0),USA,GDP,S0,A,2049,67819880000000,A,,,
OECD:DF_EO114_LTB(1.0),USA,GDP,S1,A,2049,65721090000000,A,,,
OECD:DF_EO114_LTB(1.0),G7M,GDP,S0,A,2049,122434900000000,A,,,
OECD:DF_EO114_LTB(1.0),G7M,GDP,S1,A,2049,118999300000000,A,,,
OECD:DF_EO114_LTB(1.0),ARG,GDP,S0,A,2049,4778145000000000,A,,,
OECD:DF_EO114_LTB(1.0),ARG,GDP,S1,A,2049,4170218000000000,A,,,
OECD:DF_EO114_LTB(1.0),BRA,GDP,S0,A,2049,49754070000000,A,,,
OECD:DF_EO114_LTB(1.0),BRA,GDP,S1,A,2049,47055240000000,A,,,
OECD:DF_EO114_LTB(1.0),BGR,GDP,S0,A,2049,571061200000,A,,,
OECD:DF_EO114_LTB(1.0),BGR,GDP,S1,A,2049,545706200000,A,,,
OECD:DF_EO114_LTB(1.0),CHL,GDP,S0,A,2049,1130243000000000,A,,,
OECD:DF_EO114_LTB(1.0),CHL,GDP,S1,A,2049,1098658000000000,A,,,
OECD:DF_EO114_LTB(1.0),CHN,GDP,S0,A,2049,502908800000000,A,,,
OECD:DF_EO114_LTB(1.0),CHN,GDP,S1,A,2049,471948700000000,A,,,
OECD:DF_EO114_LTB(1.0),COL,GDP,S0,A,2049,7604047000000000,A,,,
OECD:DF_EO114_LTB(1.0),COL,GDP,S1,A,2049,6767034000000000,A,,,
OECD:DF_EO114_LTB(1.0),CRI,GDP,S0,A,2049,205619500000000,A,,,
OECD:DF_EO114_LTB(1.0),CRI,GDP,S1,A,2049,202905100000000,A,,,
OECD:DF_EO114_LTB(1.0),HRV,GDP,S0,A,2049,200998900000,A,,,
OECD:DF_EO114_LTB(1.0),HRV,GDP,S1,A,2049,193893300000,A,,,
OECD:DF_EO114_LTB(1.0),EST,GDP,S0,A,2049,109716000000,A,,,
OECD:DF_EO114_LTB(1.0),EST,GDP,S1,A,2049,104021900000,A,,,
OECD:DF_EO114_LTB(1.0),IND,GDP,S0,A,2049,2733218000000000,A,,,
OECD:DF_EO114_LTB(1.0),IND,GDP,S1,A,2049,2485320000000000,A,,,
OECD:DF_EO114_LTB(1.0),IDN,GDP,S0,A,2049,1.177873E+17,A,,,
OECD:DF_EO114_LTB(1.0),IDN,GDP,S1,A,2049,1.083242E+17,A,,,
OECD:DF_EO114_LTB(1.0),ISR,GDP,S0,A,2049,6880659000000,A,,,
OECD:DF_EO114_LTB(1.0),ISR,GDP,S1,A,2049,6824142000000,A,,,
OECD:DF_EO114_LTB(1.0),LVA,GDP,S0,A,2049,93637540000,A,,,
OECD:DF_EO114_LTB(1.0),LVA,GDP,S1,A,2049,90179600000,A,,,
OECD:DF_EO114_LTB(1.0),LTU,GDP,S0,A,2049,171492200000,A,,,
OECD:DF_EO114_LTB(1.0),LTU,GDP,S1,A,2049,168180800000,A,,,
OECD:DF_EO114_LTB(1.0),ROU,GDP,S0,A,2049,4778765000000,A,,,
OECD:DF_EO114_LTB(1.0),ROU,GDP,S1,A,2049,4573825000000,A,,,
OECD:DF_EO114_LTB(1.0),SVN,GDP,S0,A,2049,166063300000,A,,,
OECD:DF_EO114_LTB(1.0),SVN,GDP,S1,A,2049,161979800000,A,,,
OECD:DF_EO114_LTB(1.0),ZAF,GDP,S0,A,2049,40949670000000,A,,,
OECD:DF_EO114_LTB(1.0),ZAF,GDP,S1,A,2049,35614220000000,A,,,
OECD:DF_EO114_LTB(1.0),G20,GDP,S0,A,2049,593447500000000,A,,,
OECD:DF_EO114_LTB(1.0),G20,GDP,S1,A,2049,545772000000000,A,,,
OECD:DF_EO114_LTB(1.0),EA17,GDP,S0,A,2049,32883520000000,A,,,
OECD:DF_EO114_LTB(1.0),EA17,GDP,S1,A,2049,32149600000000,A,,,
OECD:DF_EO114_LTB(1.0),OECD,GDP,S0,A,2049,241762400000000,A,,,
OECD:DF_EO114_LTB(1.0),OECD,GDP,S1,A,2049,233311400000000,A,,,
OECD:DF_EO114_LTB(1.0),G20ADV,GDP,S0,A,2049,135057500000000,A,,,
OECD:DF_EO114_LTB(1.0),G20ADV,GDP,S1,A,2049,131282700000000,A,,,
OECD:DF_EO114_LTB(1.0),G20EME,GDP,S0,A,2049,524435600000000,A,,,
OECD:DF_EO114_LTB(1.0),G20EME,GDP,S1,A,2049,469876900000000,A,,,
OECD:DF_EO114_LTB(1.0),OECDG20,GDP,S0,A,2049,631463000000000,A,,,
OECD:DF_EO114_LTB(1.0),OECDG20,GDP,S1,A,2049,583001400000000,A,,,
OECD:DF_EO114_LTB(1.0),AUS,GDP,S0,A,2032,4026391000000,A,,,
OECD:DF_EO114_LTB(1.0),AUS,GDP,S1,A,2032,3989402000000,A,,,
OECD:DF_EO114_LTB(1.0),AUT,GDP,S0,A,2032,649575300000,A,,,
OECD:DF_EO114_LTB(1.0),AUT,GDP,S1,A,2032,647966200000,A,,,
OECD:DF_EO114_LTB(1.0),BEL,GDP,S0,A,2032,795954300000,A,,,
OECD:DF_EO114_LTB(1.0),BEL,GDP,S1,A,2032,792935800000,A,,,
OECD:DF_EO114_LTB(1.0),CAN,GDP,S0,A,2032,4044209000000,A,,,
OECD:DF_EO114_LTB(1.0),CAN,GDP,S1,A,2032,4008243000000,A,,,
OECD:DF_EO114_LTB(1.0),CZE,GDP,S0,A,2032,10396470000000,A,,,
OECD:DF_EO114_LTB(1.0),CZE,GDP,S1,A,2032,10358100000000,A,,,
OECD:DF_EO114_LTB(1.0),DNK,GDP,S0,A,2032,3775231000000,A,,,
OECD:DF_EO114_LTB(1.0),DNK,GDP,S1,A,2032,3753963000000,A,,,
OECD:DF_EO114_LTB(1.0),FIN,GDP,S0,A,2032,375260200000,A,,,
OECD:DF_EO114_LTB(1.0),FIN,GDP,S1,A,2032,374801600000,A,,,
OECD:DF_EO114_LTB(1.0),FRA,GDP,S0,A,2032,3728755000000,A,,,
OECD:DF_EO114_LTB(1.0),FRA,GDP,S1,A,2032,3719444000000,A,,,
OECD:DF_EO114_LTB(1.0),DEU,GDP,S0,A,2032,5290405000000,A,,,
OECD:DF_EO114_LTB(1.0),DEU,GDP,S1,A,2032,5265257000000,A,,,
OECD:DF_EO114_LTB(1.0),GRC,GDP,S0,A,2032,327557800000,A,,,
OECD:DF_EO114_LTB(1.0),GRC,GDP,S1,A,2032,324269800000,A,,,
OECD:DF_EO114_LTB(1.0),HUN,GDP,S0,A,2032,124057400000000,A,,,
OECD:DF_EO114_LTB(1.0),HUN,GDP,S1,A,2032,122869000000000,A,,,
OECD:DF_EO114_LTB(1.0),ISL,GDP,S0,A,2032,6802986000000,A,,,
OECD:DF_EO114_LTB(1.0),ISL,GDP,S1,A,2032,6782499000000,A,,,
OECD:DF_EO114_LTB(1.0),IRL,GDP,S0,A,2032,770280700000,A,,,
OECD:DF_EO114_LTB(1.0),IRL,GDP,S1,A,2032,766171000000,A,,,
OECD:DF_EO114_LTB(1.0),ITA,GDP,S0,A,2032,2701424000000,A,,,
OECD:DF_EO114_LTB(1.0),ITA,GDP,S1,A,2032,2692288000000,A,,,
OECD:DF_EO114_LTB(1.0),JPN,GDP,S0,A,2032,772418200000000,A,,,
OECD:DF_EO114_LTB(1.0),JPN,GDP,S1,A,2032,767529200000000,A,,,
OECD:DF_EO114_LTB(1.0),KOR,GDP,S0,A,2032,3222515000000000,A,,,
OECD:DF_EO114_LTB(1.0),KOR,GDP,S1,A,2032,3217741000000000,A,,,
OECD:DF_EO114_LTB(1.0),LUX,GDP,S0,A,2032,130540000000,A,,,
OECD:DF_EO114_LTB(1.0),LUX,GDP,S1,A,2032,128793400000,A,,,
OECD:DF_EO114_LTB(1.0),MEX,GDP,S0,A,2032,52339410000000,A,,,
OECD:DF_EO114_LTB(1.0),MEX,GDP,S1,A,2032,51711770000000,A,,,
OECD:DF_EO114_LTB(1.0),NLD,GDP,S0,A,2032,1403271000000,A,,,
OECD:DF_EO114_LTB(1.0),NLD,GDP,S1,A,2032,1391843000000,A,,,
OECD:DF_EO114_LTB(1.0),NZL,GDP,S0,A,2032,606781600000,A,,,
OECD:DF_EO114_LTB(1.0),NZL,GDP,S1,A,2032,605875700000,A,,,
OECD:DF_EO114_LTB(1.0),NOR,GDP,S0,A,2032,7106442000000,A,,,
OECD:DF_EO114_LTB(1.0),NOR,GDP,S1,A,2032,6722204000000,A,,,
OECD:DF_EO114_LTB(1.0),POL,GDP,S0,A,2032,5493340000000,A,,,
OECD:DF_EO114_LTB(1.0),POL,GDP,S1,A,2032,5455565000000,A,,,
OECD:DF_EO114_LTB(1.0),PRT,GDP,S0,A,2032,373955400000,A,,,
OECD:DF_EO114_LTB(1.0),PRT,GDP,S1,A,2032,372737100000,A,,,
OECD:DF_EO114_LTB(1.0),SVK,GDP,S0,A,2032,175859900000,A,,,
OECD:DF_EO114_LTB(1.0),SVK,GDP,S1,A,2032,175360700000,A,,,
OECD:DF_EO114_LTB(1.0),ESP,GDP,S0,A,2032,1966790000000,A,,,
OECD:DF_EO114_LTB(1.0),ESP,GDP,S1,A,2032,1959530000000,A,,,
OECD:DF_EO114_LTB(1.0),SWE,GDP,S0,A,2032,9222527000000,A,,,
OECD:DF_EO114_LTB(1.0),SWE,GDP,S1,A,2032,9220220000000,A,,,
OECD:DF_EO114_LTB(1.0),CHE,GDP,S0,A,2032,1037723000000,A,,,
OECD:DF_EO114_LTB(1.0),CHE,GDP,S1,A,2032,1033761000000,A,,,
OECD:DF_EO114_LTB(1.0),TUR,GDP,S0,A,2032,105531600000000,A,,,
OECD:DF_EO114_LTB(1.0),TUR,GDP,S1,A,2032,104163000000000,A,,,
OECD:DF_EO114_LTB(1.0),GBR,GDP,S0,A,2032,3721703000000,A,,,
OECD:DF_EO114_LTB(1.0),GBR,GDP,S1,A,2032,3710108000000,A,,,
OECD:DF_EO114_LTB(1.0),USA,GDP,S0,A,2032,38605250000000,A,,,
OECD:DF_EO114_LTB(1.0),USA,GDP,S1,A,2032,38379810000000,A,,,
OECD:DF_EO114_LTB(1.0),G7M,GDP,S0,A,2032,69581580000000,A,,,
OECD:DF_EO114_LTB(1.0),G7M,GDP,S1,A,2032,69209880000000,A,,,
OECD:DF_EO114_LTB(1.0),ARG,GDP,S0,A,2032,1342848000000000,A,,,
OECD:DF_EO114_LTB(1.0),ARG,GDP,S1,A,2032,1307225000000000,A,,,
OECD:DF_EO114_LTB(1.0),BRA,GDP,S0,A,2032,17415130000000,A,,,
OECD:DF_EO114_LTB(1.0),BRA,GDP,S1,A,2032,17241910000000,A,,,
OECD:DF_EO114_LTB(1.0),BGR,GDP,S0,A,2032,297892400000,A,,,
OECD:DF_EO114_LTB(1.0),BGR,GDP,S1,A,2032,295768900000,A,,,
OECD:DF_EO114_LTB(1.0),CHL,GDP,S0,A,2032,439570300000000,A,,,
OECD:DF_EO114_LTB(1.0),CHL,GDP,S1,A,2032,437190000000000,A,,,
OECD:DF_EO114_LTB(1.0),CHN,GDP,S0,A,2032,223092800000000,A,,,
OECD:DF_EO114_LTB(1.0),CHN,GDP,S1,A,2032,220671500000000,A,,,
OECD:DF_EO114_LTB(1.0),COL,GDP,S0,A,2032,2774676000000000,A,,,
OECD:DF_EO114_LTB(1.0),COL,GDP,S1,A,2032,2709067000000000,A,,,
OECD:DF_EO114_LTB(1.0),CRI,GDP,S0,A,2032,81212200000000,A,,,
OECD:DF_EO114_LTB(1.0),CRI,GDP,S1,A,2032,81010710000000,A,,,
OECD:DF_EO114_LTB(1.0),HRV,GDP,S0,A,2032,116940800000,A,,,
OECD:DF_EO114_LTB(1.0),HRV,GDP,S1,A,2032,116204200000,A,,,
OECD:DF_EO114_LTB(1.0),EST,GDP,S0,A,2032,58443800000,A,,,
OECD:DF_EO114_LTB(1.0),EST,GDP,S1,A,2032,57907030000,A,,,
OECD:DF_EO114_LTB(1.0),IND,GDP,S0,A,2032,684110100000000,A,,,
OECD:DF_EO114_LTB(1.0),IND,GDP,S1,A,2032,672914200000000,A,,,
OECD:DF_EO114_LTB(1.0),IDN,GDP,S0,A,2032,39358960000000000,A,,,
OECD:DF_EO114_LTB(1.0),IDN,GDP,S1,A,2032,38762070000000000,A,,,
OECD:DF_EO114_LTB(1.0),ISR,GDP,S0,A,2032,3026896000000,A,,,
OECD:DF_EO114_LTB(1.0),ISR,GDP,S1,A,2032,3022808000000,A,,,
OECD:DF_EO114_LTB(1.0),LVA,GDP,S0,A,2032,58191920000,A,,,
OECD:DF_EO114_LTB(1.0),LVA,GDP,S1,A,2032,57768280000,A,,,
OECD:DF_EO114_LTB(1.0),LTU,GDP,S0,A,2032,105930500000,A,,,
OECD:DF_EO114_LTB(1.0),LTU,GDP,S1,A,2032,105532300000,A,,,
OECD:DF_EO114_LTB(1.0),ROU,GDP,S0,A,2032,2646187000000,A,,,
OECD:DF_EO114_LTB(1.0),ROU,GDP,S1,A,2032,2625337000000,A,,,
OECD:DF_EO114_LTB(1.0),SVN,GDP,S0,A,2032,95223650000,A,,,
